block,bin,mining_area,pit_name,bench_rl,tonnes_wt,pot_ore_wt,pot_ore_dt,hg_l_wt,hg_l_dt,hg_l_fe,hg_f_wt,hg_f_dt,hg_f_fe,lg_l_wt,lg_l_dt,lg_l_fe,lg_f_wt,lg_f_dt,lg_f_fe
2515,57,Tin,m5,1140,0.008769231,0.008769231,0.00855,0.003847237,0.003751056,54.91853494,0.005025072,0.004798944,50.5475788,0.00398641,0.003830742,58.60658327,0.00216356,0.001962567,59.64305932
2516,58,Tin,m5,1140,0.127685948,0.127685948,0.1244938,0.05356679,0.05222762,65.4505796,0.07567134,0.07226613,63.46130615,0.058044812,0.05577818,63.38544929,0.031502891,0.0285763,64.09587665
2517,10,Tin,m5,1130,1.28198056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,54,Tin,m5,1130,0.207810973,0.207810973,0.2026157,0.087369877,0.08518563,63.88889769,0.122963351,0.11743,61.50903517,0.094468881,0.0907799,62.08589126,0.051271465,0.04650839,62.89581299
2519,55,Tin,m5,1130,0.242535382,0.242535382,0.236472,0.104002461,0.1014024,61.2125354,0.141434032,0.1350695,58.30380656,0.110254295,0.1059489,61.23611477,0.059838715,0.05427975,62.11102667
2520,57,Tin,m5,1130,0.012423097,0.012423097,0.01211252,0.005450252,0.005313996,55.26814473,0.007118852,0.006798504,50.97909775,0.005647414,0.005426884,59.01712659,0.003065043,0.002780303,60.0283854
2521,58,Tin,m5,1130,0.258093024,0.258093024,0.2516407,0.108275179,0.1055683,65.05351512,0.15295539,0.1460724,62.97674304,0.117326669,0.1127451,63.03364847,0.063677141,0.05776159,63.77101115
2522,10,Tin,m5,1120,1.07433961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,54,Tin,m5,1120,0.044307692,0.044307692,0.0432,0.018587959,0.01812326,63.63540555,0.026258366,0.02507674,61.17342206,0.020141864,0.01935533,61.63144726,0.010931671,0.009916128,62.47616005
2524,55,Tin,m5,1120,0.282435998,0.282435998,0.2753751,0.121751486,0.1187077,60.96713187,0.164049531,0.1566673,58.01964418,0.128392696,0.123379,61.2609115,0.069683078,0.06320958,62.1336829
2525,57,Tin,m5,1120,0.005778851,0.005778851,0.00563438,0.002535295,0.002471913,54.51656268,0.003311479,0.003162462,50.05144726,0.002627009,0.002524425,58.1345851,0.001425767,0.001293314,59.20007052
2526,58,Tin,m5,1120,0.41556738,0.41556738,0.4051782,0.17433877,0.1699803,65.03983697,0.24628042,0.2351978,62.94007427,0.188912995,0.181536,62.98851467,0.102529491,0.09300459,63.72931702
2527,10,Tin,m5,1110,0.82890704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,54,Tin,m5,1110,0.072727619,0.072727619,0.07090943,0.030510667,0.0297479,65.28359985,0.043101016,0.04116147,63.25451934,0.033061272,0.03177024,63.3185648,0.017943473,0.01627654,64.03412519
2529,55,Tin,m5,1110,0.35150984,0.35150984,0.3427221,0.151603077,0.147813,60.78494449,0.204093087,0.1949089,57.78636584,0.159792967,0.1535531,61.18504283,0.086725064,0.07866838,62.06308049
2530,57,Tin,m5,1110,0.010064133,0.010064133,0.00981253,0.004415323,0.00430494,55.00555176,0.005767079,0.00550756,50.65499059,0.004575047,0.004396393,58.70876421,0.002483033,0.002252361,59.73900276
2531,58,Tin,m5,1110,0.55128553,0.55128553,0.5375034,0.23127518,0.2254933,65.31965695,0.32671183,0.3120098,63.33568689,0.250609109,0.2408229,63.31268746,0.13601409,0.1233785,64.02865977
2532,10,Tin,m5,1100,0.49884972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,54,Tin,m5,1100,0.223487279,0.223487279,0.2179001,0.093757343,0.09141341,63.7144594,0.132446701,0.1264866,61.27209523,0.10159518,0.09762792,61.69763732,0.055139149,0.05001677,62.53728499
2534,55,Tin,m5,1100,0.377041742,0.377041742,0.3676157,0.162010668,0.1579604,61.31845703,0.21953424,0.2096552,58.43179182,0.171399602,0.1647065,61.22759575,0.093024374,0.08438249,62.1030382
2535,57,Tin,m5,1100,0.014573733,0.014573733,0.01420939,0.006393782,0.006233937,55.15824109,0.008351244,0.007975438,50.84343957,0.006625075,0.006366368,58.88806616,0.003595653,0.00326162,59.90725468
2536,58,Tin,m5,1100,0.7409523,0.7409523,0.7224285,0.310844104,0.303073,65.73109449,0.43911529,0.4193551,63.87455882,0.3368298,0.3236767,63.73117064,0.18280899,0.1658262,64.41509846
2537,10,Tin,m5,1090,0.202736271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,54,Tin,m5,1090,0.4473959,0.4473959,0.436211,0.187691488,0.1829992,63.70391237,0.26514314,0.2532117,61.25894262,0.203381903,0.1954399,61.71720309,0.11038232,0.1001279,62.55531176
2539,55,Tin,m5,1090,0.383778871,0.383778871,0.3741844,0.165060103,0.1609336,61.20922542,0.22329927,0.2132508,58.30581644,0.174462298,0.1676496,61.24705934,0.094686582,0.08589028,62.12097574
2540,57,Tin,m5,1090,0.000724359,0.000724359,0.00070625,0.000317791,0.000309846,53.72110661,0.000415083,0.000396404,49.06966125,0.000329287,0.000316428,57.20050956,0.000178715,0.000162113,58.32339374
2541,58,Tin,m5,1090,0.78529661,0.78529661,0.7656642,0.329447589,0.3212114,66.07275769,0.4653955,0.4444527,64.33798917,0.35698839,0.3430481,64.11406739,0.19374968,0.1757505,64.76870336
2542,60,Tin,m5,1090,0.004705128,0.004705128,0.0045875,0.002064234,0.002012628,58.82001045,0.002696201,0.002574872,55.36302387,0.002138908,0.002055384,61.23717028,0.001160858,0.001053015,62.11207818
2543,10,Tin,m5,1080,0.088393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,54,Tin,m5,1080,0.5245161,0.5245161,0.5114032,0.220430667,0.2149199,63.39955025,0.31045361,0.2964832,60.8960474,0.238440112,0.2291291,61.8183068,0.12940953,0.1173875,62.64871473
2545,55,Tin,m5,1080,0.202267691,0.202267691,0.197211,0.085995467,0.08384558,61.86440597,0.118707223,0.1133654,59.05137723,0.091948969,0.08835839,61.23718415,0.049903822,0.0452678,62.11209734
2546,57,Tin,m5,1080,0.002725959,0.002725959,0.00265781,0.001195934,0.001166036,55.0213887,0.00156207,0.001491777,50.67457133,0.001239196,0.001190806,58.72740816,0.000672554,0.000610074,59.75645917
2547,58,Tin,m5,1080,0.51972123,0.51972123,0.5067282,0.218033435,0.2125826,66.06893979,0.30800576,0.2941455,64.32926562,0.236260395,0.2270345,64.10423085,0.12822653,0.1163144,64.75960844
2548,10,Tin,m5,1070,0.08623225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,54,Tin,m5,1070,0.53082861,0.53082861,0.5175579,0.223049334,0.2174731,63.99773581,0.31422482,0.3000847,61.6539497,0.241309669,0.2318866,62.20553926,0.13096692,0.1188002,63.00630807
2550,55,Tin,m5,1070,0.035173097,0.035173097,0.03429377,0.015118882,0.01474091,61.42297864,0.020474178,0.01955284,58.5324178,0.015989349,0.01536497,61.23719734,0.008677962,0.007871787,62.11209729
2551,58,Tin,m5,1070,0.311080203,0.311080203,0.3033032,0.130504308,0.1272417,66.18743698,0.184357487,0.1760614,64.45047012,0.141414078,0.1358919,64.21200969,0.07675023,0.0696202,64.85912135
2552,10,Tin,m5,1060,0.047585904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,54,Tin,m5,1060,0.386839794,0.386839794,0.3771688,0.162627589,0.1585619,63.93170112,0.22890775,0.2186069,61.5634136,0.175853734,0.1689867,62.03230195,0.095441768,0.08657531,62.84633575
2554,55,Tin,m5,1060,0.046136245,0.046136245,0.04498284,0.019808113,0.01931291,61.65114423,0.026879477,0.0256699,58.82126537,0.020973093,0.0201541,61.23716762,0.011382803,0.01032535,62.11212211
2555,58,Tin,m5,1060,0.084703528,0.084703528,0.08258594,0.035534821,0.03464645,65.28738154,0.050198409,0.04793948,63.28641863,0.038505425,0.0370018,63.22641061,0.020898205,0.01895678,63.94899345
2556,10,Tin,6s2,1240,0.082117738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,10,Tin,6s2,1230,0.60494054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,30,Tin,6s2,1230,0.001995596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,52,Tin,6s2,1230,0.002043623,0.002043623,0.00195166,0.000684582,0.000667467,55.24155936,0.001344704,0.001284192,54.03574388,0.000666851,0.000641306,58.44862539,0.000826844,0.000752627,57.63257231
2560,53,Tin,6s2,1230,0.172839685,0.172839685,0.1650619,0.081812636,0.07976732,57.56097861,0.089313665,0.08529455,55.30596035,0.064172502,0.06174141,60.54053511,0.057515916,0.05231563,59.39293859
2561,56,Tin,6s2,1230,0.011192678,0.011192678,0.01049727,0.004302583,0.004108967,60.2786053,0.006906272,0.006388302,56.23854351,0.003585165,0.003376809,62.37101358,0.005351356,0.004745217,59.05226252
2562,57,Tin,6s2,1230,0.002023005,0.002023005,0.00193197,0.001034348,0.001008489,53.42623469,0.000966997,0.000923482,51.11920415,0.000630708,0.000607186,56.2792435,0.000605764,0.000551045,57.19175901
2563,10,Tin,6s2,1220,1.6484027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,30,Tin,6s2,1220,0.008182805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,51,Tin,6s2,1220,0.013635785,0.013635785,0.01320987,0.004633616,0.004517776,59.94471616,0.009101669,0.008692094,58.63627338,0.004819547,0.004634411,62.41039045,0.005852167,0.00532439,61.51690616
2566,52,Tin,6s2,1220,0.020241773,0.020241773,0.01944757,0.007924547,0.007726433,57.8010448,0.012273445,0.01172114,55.99766746,0.007334073,0.007053953,61.51943456,0.007463179,0.006793508,59.69747883
2567,53,Tin,6s2,1220,0.081542585,0.081542585,0.07804782,0.032516513,0.0317036,56.90871068,0.048527968,0.04634421,55.15170072,0.028974066,0.02786958,61.13658692,0.028891535,0.02630429,59.17878795
2568,55,Tin,6s2,1220,0.036976039,0.036976039,0.03570328,0.01252361,0.01221052,58.97458094,0.024599749,0.02349276,57.68730451,0.012865735,0.01237177,61.69122931,0.015670672,0.0142588,60.92640334
2569,56,Tin,6s2,1220,0.097713687,0.097713687,0.09144717,0.037482052,0.03579536,59.94142816,0.060164141,0.05565183,55.70754816,0.031130846,0.02932183,62.25119646,0.046600957,0.04132255,58.57830652
2570,10,Tin,6s2,1210,2.6701553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,30,Tin,6s2,1210,0.086391106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,51,Tin,6s2,1210,0.126922846,0.126922846,0.1234409,0.043299282,0.0422168,61.1412992,0.085051445,0.08122413,59.81537752,0.045662538,0.04390748,63.11154728,0.055336996,0.05034017,62.25833167
2573,52,Tin,6s2,1210,0.032049714,0.032049714,0.03070433,0.011680523,0.01138851,56.78336323,0.020225989,0.01931582,55.30875728,0.011433668,0.01099614,61.88879007,0.01128893,0.01028617,59.09822606
2574,53,Tin,6s2,1210,0.04904567,0.04904567,0.04656239,0.022202075,0.02159233,57.05613984,0.026284571,0.02497008,54.6534092,0.017193462,0.01649708,60.16039808,0.017352106,0.01570686,58.76289086
2575,55,Tin,6s2,1210,0.020083445,0.020083445,0.0195124,0.00684435,0.006673241,58.96409256,0.013444147,0.01283916,57.6770365,0.007030438,0.006760514,61.68569431,0.008563377,0.007791856,60.87467479
2576,56,Tin,6s2,1210,0.70450301,0.70450301,0.6614095,0.27109623,0.2588969,60.14705468,0.43514886,0.4025127,56.03136746,0.22557294,0.2124641,62.32636478,0.33712177,0.2989366,58.85578079
2577,57,Tin,6s2,1210,0.006682958,0.006682958,0.00630568,0.003375965,0.003291566,54.92962924,0.003156142,0.003014116,52.55766533,0.002207607,0.002124873,57.52626157,0.002042025,0.001857044,57.9504309
2578,10,Tin,6s2,1200,3.129249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,30,Tin,6s2,1200,0.7111031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,51,Tin,6s2,1200,0.155551579,0.155551579,0.1515084,0.053071067,0.05174429,61.19397908,0.104465005,0.09976408,59.8580872,0.056287069,0.05412334,63.2241654,0.067463314,0.0613762,62.28867216
2581,52,Tin,6s2,1200,0.114431372,0.114431372,0.1087404,0.04561684,0.04434355,57.04935667,0.067766263,0.06439687,54.9796442,0.039955298,0.03832297,61.38164657,0.041275802,0.03739301,58.85685587
2582,53,Tin,6s2,1200,0.149317097,0.149317097,0.1413066,0.064075084,0.06212576,57.78683432,0.083787858,0.07918085,55.11784731,0.051863788,0.04960661,60.91635772,0.056703108,0.05109216,58.79158368
2583,54,Tin,6s2,1200,0.008648031,0.008648031,0.00842874,0.002956543,0.002882629,61.69135883,0.005807445,0.00554611,60.35655622,0.003137835,0.0030172,63.44040833,0.003798789,0.003455573,62.58976442
2584,55,Tin,6s2,1200,0.106507678,0.106507678,0.1032171,0.036726638,0.03573618,59.77354043,0.07084292,0.06748093,58.27815355,0.037323408,0.03582986,62.16661187,0.046182569,0.04191499,61.20192323
2585,56,Tin,6s2,1200,2.1133884,2.1133884,1.985332,0.81374084,0.7771225,60.25476292,1.30617294,1.20821,56.2009601,0.67780487,0.6384139,62.36513177,1.0120502,0.8974171,59.00228222
2586,10,Tin,6s2,1190,3.1416274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,30,Tin,6s2,1190,1.4638761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,51,Tin,6s2,1190,0.260689909,0.260689909,0.2524146,0.090965923,0.08831474,60.76721734,0.172798285,0.1640999,59.08149853,0.092291685,0.08842567,62.9181888,0.11430612,0.1034658,61.66948886
2589,52,Tin,6s2,1190,0.168823271,0.168823271,0.161225,0.067170519,0.06537543,57.58562506,0.100658081,0.09584959,55.45069103,0.060782733,0.05836807,61.76066812,0.06077694,0.05517213,59.15642554
2590,53,Tin,6s2,1190,0.088798804,0.088798804,0.08389209,0.03310386,0.03174787,59.19455384,0.055933437,0.05214421,55.42881942,0.029123264,0.02757416,62.25005585,0.040434703,0.03604049,58.37134845
2591,54,Tin,6s2,1190,0.030122052,0.030122052,0.029369,0.010301744,0.0100442,62.40891261,0.020235403,0.01932481,61.21240002,0.011034523,0.01061014,63.92888313,0.013342306,0.01213584,63.10604787
2592,55,Tin,6s2,1190,0.39130763,0.39130763,0.3741677,0.146821643,0.140991,61.67629849,0.24961007,0.2331767,59.12167897,0.1321848,0.1253016,62.95301098,0.18397008,0.1642686,61.48140911
2593,56,Tin,6s2,1190,1.2123585,1.2123585,1.139142,0.46690764,0.4458968,60.2355702,0.7494547,0.6932456,56.17075968,0.38874649,0.3661546,62.36024892,0.58066509,0.5148942,58.95449395
2594,10,Tin,6s2,1180,4.3281447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,30,Tin,6s2,1180,0.143788191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,51,Tin,6s2,1180,0.035991802,0.035991802,0.03455766,0.011987518,0.01168783,58.62970286,0.023947455,0.02286982,57.3290039,0.01275551,0.01226541,62.34148716,0.014247133,0.01297305,60.57371243
2597,52,Tin,6s2,1180,0.151823828,0.151823828,0.14484,0.05093031,0.04953364,56.82384739,0.100127552,0.09530637,55.26266502,0.051537633,0.04945274,61.45380418,0.059482587,0.05400176,58.86048899
2598,53,Tin,6s2,1180,0.021819506,0.021819506,0.02064973,0.008463837,0.008082964,59.98575523,0.013585687,0.01256676,55.77734436,0.00702625,0.006617961,62.27072054,0.010522391,0.009330539,58.62230467
2599,54,Tin,6s2,1180,0.01342921,0.01342921,0.0130723,0.004585359,0.004470725,61.98916283,0.009006881,0.008601571,60.71895471,0.004885466,0.004697613,63.64500439,0.005911446,0.005377166,62.80605806
2600,55,Tin,6s2,1180,0.038200014,0.038200014,0.03655959,0.012714595,0.01239673,57.84037403,0.025301435,0.02416287,56.567618,0.013258452,0.01274937,61.5790192,0.015172726,0.01381463,59.93276693
2601,56,Tin,6s2,1180,0.007679546,0.007679546,0.0071929,0.002948203,0.002815534,59.61348718,0.004732295,0.004377373,55.19109292,0.002441439,0.00229958,62.13138921,0.003664221,0.003249181,58.14068222
2602,10,Tin,6s2,1170,2.8248775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,30,Tin,6s2,1170,0.29198113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,51,Tin,6s2,1170,0.35426683,0.35426683,0.3438766,0.120385231,0.1173756,60.78576808,0.23717382,0.226501,59.4950221,0.127318922,0.1224254,63.01124603,0.15212175,0.1384058,62.0435343
2605,52,Tin,6s2,1170,0.65006335,0.65006335,0.6247561,0.227426769,0.2217411,56.9001191,0.42200523,0.403015,55.58713447,0.224926515,0.2163099,61.04369703,0.25102769,0.2285715,59.1977915
2606,54,Tin,6s2,1170,0.051648916,0.051648916,0.05030941,0.017639528,0.01719854,63.20269046,0.034671078,0.03311088,62.10121869,0.019116756,0.01838121,64.4155635,0.02299929,0.02091829,63.640288
2607,55,Tin,6s2,1170,0.011130345,0.011130345,0.01076541,0.003776175,0.003681771,58.74105152,0.007417424,0.00708364,57.45886296,0.003867672,0.003719196,61.50767531,0.00471447,0.004289814,60.71034781
2608,10,Tin,6s2,1160,1.9405613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,30,Tin,6s2,1160,0.059804311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,51,Tin,6s2,1160,0.58126149,0.58126149,0.5638808,0.196801026,0.191881,60.84080758,0.38952859,0.3719998,59.51157769,0.21063215,0.2025341,63.21777419,0.24548784,0.2233948,62.08880422
2611,52,Tin,6s2,1160,0.32295938,0.32295938,0.3099208,0.122295693,0.1192383,56.96052359,0.199667436,0.1906824,55.33815916,0.114569547,0.1101922,61.34688299,0.11708133,0.1066189,59.12526766
2612,54,Tin,6s2,1160,0.59649086,0.59649086,0.5814894,0.203968615,0.1988694,63.41477372,0.40064922,0.38262,62.35434374,0.22118974,0.2126787,64.56937154,0.26700927,0.2428385,63.7858618
2613,55,Tin,6s2,1160,0.010701442,0.010701442,0.0103536,0.003631726,0.003540933,55.9065365,0.007133688,0.006812672,54.68623765,0.003575803,0.003438763,59.10930762,0.004413142,0.004016769,58.18218573
2614,10,Tin,6s2,1150,1.30502476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,30,Tin,6s2,1150,0.003649384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,51,Tin,6s2,1150,0.48284634,0.48284634,0.4688333,0.163805435,0.1597103,61.08156456,0.323689,0.309123,59.77054118,0.17529154,0.1685518,63.2471264,0.20568538,0.1871584,62.24568601
2617,52,Tin,6s2,1150,0.29839557,0.29839557,0.2859963,0.103083156,0.1004944,56.96483585,0.194272372,0.185502,55.6669955,0.102283412,0.09835411,60.74803585,0.11743305,0.1068946,59.18624514
2618,54,Tin,6s2,1150,0.45163222,0.45163222,0.440169,0.154375591,0.1505162,63.52734789,0.30330136,0.2896528,62.48940456,0.167754607,0.1612992,64.64701003,0.20221056,0.1839049,63.86952169
2619,55,Tin,6s2,1150,0.031245101,0.031245101,0.03023122,0.010574492,0.01031013,59.14695547,0.020859759,0.01992107,57.85241455,0.010999872,0.0105774,61.95982945,0.013094969,0.01191699,60.9589586
2620,10,Tin,6s2,1140,0.558437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,30,Tin,6s2,1140,0.020955942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,51,Tin,6s2,1140,0.35841382,0.35841382,0.34787,0.121607796,0.1185676,60.6936971,0.24010712,0.2293023,59.38334243,0.129187078,0.1242213,63.03377923,0.1525348,0.1387956,62.00131704
2623,52,Tin,6s2,1140,0.158946476,0.158946476,0.1524484,0.052673241,0.05135641,56.35000577,0.105855497,0.101092,55.09402327,0.054487329,0.05239678,61.51509692,0.060467994,0.05508448,58.84094758
2624,53,Tin,6s2,1140,0.023946558,0.023946558,0.02297992,0.008060647,0.007859131,57.97123117,0.015833278,0.01512078,56.70585777,0.008173645,0.007859999,60.89884999,0.00998891,0.009089872,60.02466261
2625,54,Tin,6s2,1140,0.30301271,0.30301271,0.2953835,0.103596614,0.1010067,62.94281468,0.20353602,0.1943769,61.79894833,0.111759821,0.1074604,64.25897354,0.13483364,0.1226355,63.46101251
2626,55,Tin,6s2,1140,0.006076555,0.006076555,0.00589426,0.002059672,0.00200818,57.00265912,0.004069203,0.003886089,55.74993264,0.00208538,0.002005383,60.59949646,0.002490751,0.002267294,59.19382312
2627,10,Tin,6s2,1130,0.15069034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,51,Tin,6s2,1130,0.45909243,0.45909243,0.4157572,0.15274226,0.1420503,60.69091019,0.31103057,0.2737069,59.37939087,0.155602775,0.1474861,62.8682364,0.18743299,0.167976,61.97416298
2629,52,Tin,6s2,1130,0.064770164,0.064770164,0.05789216,0.021054806,0.01958097,57.48831646,0.043535444,0.03831119,56.20681582,0.021242131,0.02013291,61.78297126,0.02406531,0.02155933,59.78613436
2630,53,Tin,6s2,1130,0.021929391,0.021929391,0.01967474,0.007235228,0.006728762,58.79788882,0.014711341,0.01294598,57.51446395,0.007176918,0.006802155,61.54937663,0.008753346,0.007844264,60.81306035
2631,54,Tin,6s2,1130,0.36315682,0.36315682,0.3303223,0.121473335,0.1129702,63.13611908,0.24699102,0.2173521,62.02206466,0.127007937,0.1203903,64.38299431,0.15344273,0.1375313,63.58827409
2632,55,Tin,6s2,1130,0.006925146,0.006925146,0.00616338,0.002201055,0.002046981,57.35260855,0.004677724,0.004116397,56.06432033,0.002363612,0.002240367,63.36109218,0.002309762,0.002068148,59.65752935
2633,10,Tin,7s2,1200,0.046535241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,53,Tin,7s2,1200,0.002550698,0.002550698,0.00242695,0.001209946,0.001179697,56.289632,0.001306028,0.001247257,54.23138936,0.000888795,0.000855239,58.88820344,0.000854211,0.000776841,58.68244064
2635,56,Tin,7s2,1200,0.000543461,0.000543461,0.00051395,0.000210655,0.000201176,58.5649346,0.000338132,0.000312772,53.53970304,0.00017171,0.000161738,61.76114783,0.000261344,0.000231742,56.5464668
2636,10,Tin,7s2,1190,0.58451598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,30,Tin,7s2,1190,0.001745549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,53,Tin,7s2,1190,0.196970966,0.196970966,0.188491,0.100644212,0.09812387,57.01748209,0.094635981,0.09036716,54.55979805,0.072116227,0.06939413,59.39054211,0.063885083,0.05807145,59.03809876
2639,55,Tin,7s2,1190,0.011210055,0.011210055,0.01083524,0.005536213,0.005397808,58.88690372,0.005693645,0.005437431,56.42837583,0.004437624,0.004269289,61.25666358,0.003834906,0.003486625,60.06978095
2640,56,Tin,7s2,1190,0.00215509,0.00215509,0.00205864,0.000843786,0.000805815,59.4147121,0.001354399,0.001252819,54.87802308,0.000697199,0.000656691,62.06122084,0.001048445,0.00092969,57.834346
2641,10,Tin,7s2,1180,0.51440329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,30,Tin,7s2,1180,0.005703235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,52,Tin,7s2,1180,0.042856091,0.042856091,0.04080753,0.019438778,0.01894219,56.93312125,0.022922405,0.02186533,54.64129743,0.015397219,0.01480491,60.52328586,0.014360175,0.01305158,58.86661232
2644,53,Tin,7s2,1180,0.28649037,0.28649037,0.2732652,0.143429074,0.1397567,57.32269007,0.140017926,0.1335085,54.80191898,0.104945403,0.1009128,59.69281399,0.095441467,0.08664363,59.05442789
2645,55,Tin,7s2,1180,0.142994641,0.142994641,0.1374081,0.070902892,0.06913032,58.51070847,0.071495068,0.06827779,56.04979306,0.05528185,0.05318762,60.67473972,0.049016622,0.04455686,59.82802648
2646,10,Tin,7s2,1170,0.54504038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,30,Tin,7s2,1170,0.005180805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,51,Tin,7s2,1170,0.012661247,0.012661247,0.01221023,0.004199217,0.004094237,59.05359167,0.008498428,0.008115999,57.7364906,0.004639055,0.004460634,63.01350884,0.004810603,0.004382911,60.90315318
